Invoice ID,Invoice Number,Invoice Date,Invoice Status,Customer ID,Due Date,Discount (%),Sub Total (BCY),Discount Amount,Adjustment (BCY),Total (BCY),Sales Person ID,Created Time,Quote ID,Age In Days,Age Tier,Balance (BCY),Purchase Order#,Exchange Rate,Write Off Amount (BCY),Last Modified Time,Discount Amount (BCY),Discount Amount (FCY),Transaction Type,Status,Bill ID
9465000004687017,MTE-5288,17 Oct 2024,Closed,9465000000104763,17 Oct 2024,0.00%,SAR 388.98,SAR 0.00K,SAR 0.00,447.00,9465000000133538,2024-10-17 17:28:56,,281,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-20 10:47:09,SAR 0.00,SAR 0.00,invoice,Closed,
9465000004718285,MTE-5291,19 Oct 2024,Closed,9465000000117866,19 Oct 2024,0.00%,SAR 73.04,SAR 0.00K,SAR 0.00,84.00,9465000000162172,2024-10-19 08:45:07,,279,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-20 15:45:51,SAR 0.00,SAR 0.00,invoice,Closed,
9465000004718806,MTE-5297,19 Oct 2024,Closed,9465000004017914,19 Oct 2024,0.00%,SAR 40.87,SAR 0.00K,SAR 0.00,47.00,9465000003527716,2024-10-19 11:58:53,,279,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-20 10:25:41,SAR 0.00,SAR 0.00,invoice,Closed,
9465000004725235,MTE-5299,19 Oct 2024,Closed,9465000003820641,19 Oct 2024,0.00%,SAR 70.44,SAR 0.00K,SAR 0.00,81.00,9465000003527716,2024-10-19 14:05:13,,279,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-20 10:29:58,SAR 0.00,SAR 0.00,invoice,Closed,
9465000004725455,MTE-5308,19 Oct 2024,Closed,9465000003649077,19 Oct 2024,0.00%,SAR 26.06,SAR 0.00K,SAR 0.00,30.00,9465000003527716,2024-10-19 16:03:58,,279,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-20 10:28:13,SAR 0.00,SAR 0.00,invoice,Closed,
9465000004731359,MTE-5305,19 Oct 2024,Closed,9465000000104235,19 Oct 2024,0.00%,SAR 409.51,SAR 0.00K,SAR 0.00,471.00,9465000000133538,2024-10-19 15:27:03,,279,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-20 10:44:41,SAR 0.00,SAR 0.00,invoice,Closed,
9465000004735273,MTE-5313,19 Oct 2024,Closed,9465000000104939,19 Oct 2024,0.00%,SAR 509.53,SAR 0.00K,SAR 0.00,586.00,9465000000133538,2024-10-19 17:55:50,,279,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-20 11:02:48,SAR 0.00,SAR 0.00,invoice,Closed,
9465000004735604,MTE-5318,19 Oct 2024,Closed,9465000000109449,19 Oct 2024,0.00%,SAR 185.50,SAR 0.00K,SAR 0.00,213.00,9465000000133540,2024-10-19 21:10:10,,279,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-22 08:11:32,SAR 0.00,SAR 0.00,invoice,Closed,
9465000004737255,MTE-5319,19 Oct 2024,Closed,9465000000109097,19 Oct 2024,0.00%,SAR 92.74,SAR 0.00K,SAR 0.00,107.00,9465000000133540,2024-10-19 21:11:26,,279,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-22 08:12:03,SAR 0.00,SAR 0.00,invoice,Closed,
9465000004737786,MTE-5333,20 Oct 2024,Closed,9465000003356603,20 Oct 2024,0.00%,SAR 351.30,SAR 0.00K,SAR 0.00,404.00,9465000000133538,2024-10-20 17:11:32,,278,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-26 15:03:48,SAR 0.00,SAR 0.00,invoice,Closed,
9465000004767948,MTE-5329,20 Oct 2024,Closed,9465000004767865,20 Oct 2024,0.00%,SAR 138.82,SAR 0.00K,SAR 0.00,160.00,9465000003527716,2024-10-20 15:16:54,,278,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-22 07:30:21,SAR 0.00,SAR 0.00,invoice,Closed,
9465000004809807,MTE-5336,20 Oct 2024,Closed,9465000004552849,20 Oct 2024,0.00%,SAR 297.16,SAR 0.00K,SAR 0.00,342.00,9465000003527716,2024-10-20 19:37:15,,278,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-26 15:11:46,SAR 0.00,SAR 0.00,invoice,Closed,
9465000004942424,MTE-5353,22 Oct 2024,Overdue,9465000000107029,22 Oct 2024,0.00%,SAR 784.64,SAR 0.00K,SAR 0.00,902.00,9465000000133536,2024-10-22 10:41:58,,276,5. Above 180 days,902.00,,1.00,SAR 0.00,2024-10-23 09:23:06,SAR 0.00,SAR 0.00,invoice,Overdue,
9465000004958053,MTE-5357,22 Oct 2024,Closed,9465000000105687,22 Oct 2024,0.00%,SAR 126.09,SAR 0.00K,SAR 0.00,145.00,9465000000133536,2024-10-22 12:41:43,,276,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-26 11:43:52,SAR 0.00,SAR 0.00,invoice,Closed,
9465000004960010,MTE-5356,22 Oct 2024,Closed,9465000000105687,22 Oct 2024,0.00%,SAR 505.76,SAR 0.00K,SAR 0.00,582.00,9465000000133536,2024-10-22 12:17:49,,276,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-22 09:02:27,SAR 0.00,SAR 0.00,invoice,Closed,
9465000004960336,MTE-5363,22 Oct 2024,Closed,9465000004960313,22 Oct 2024,0.00%,SAR 100.83,SAR 0.00K,SAR 0.00,116.00,9465000003527716,2024-10-22 15:13:36,,276,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-28 15:55:15,SAR 0.00,SAR 0.00,invoice,Closed,
9465000004735736,MTE-5321,20 Oct 2024,Closed,9465000000117866,20 Oct 2024,0.00%,SAR 165.22,SAR 0.00K,SAR 0.00,190.00,9465000000162172,2024-10-20 08:30:01,,278,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-20 15:44:43,SAR 0.00,SAR 0.00,invoice,Closed,
9465000004809935,MTE-5337,21 Oct 2024,Closed,9465000004871662,21 Oct 2024,0.00%,SAR 45.22,SAR 0.00K,SAR 0.00,52.00,9465000003527716,2024-10-21 11:46:37,,277,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-24 08:10:20,SAR 0.00,SAR 0.00,invoice,Closed,
9465000004912136,MTE-5340,21 Oct 2024,Closed,9465000000109933,21 Oct 2024,0.00%,SAR 573.91,SAR 0.00K,SAR 0.00,660.00,9465000000133540,2024-10-21 13:40:47,9465000004809745,277,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-24 08:07:07,SAR 0.00,SAR 0.00,invoice,Closed,
9465000004931007,MTE-5343,21 Oct 2024,Closed,9465000004581800,21 Oct 2024,0.00%,SAR 201.50,SAR 0.00K,SAR 0.00,232.00,9465000003527716,2024-10-21 15:36:44,,277,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-24 08:10:44,SAR 0.00,SAR 0.00,invoice,Closed,
9465000004934767,MTE-5348,21 Oct 2024,Closed,9465000004507592,21 Oct 2024,0.00%,SAR 349.74,SAR 0.00K,SAR 0.00,402.00,9465000000162172,2024-10-21 19:16:39,,277,5. Above 180 days,0.00,MADA BILL,1.00,SAR 0.00,2024-11-08 11:32:54,SAR 0.00,SAR 0.00,invoice,Closed,
9465000004976121,MTE-5370,23 Oct 2024,Closed,9465000004046027,23 Oct 2024,0.00%,SAR 122.97,SAR 0.00K,SAR 0.00,141.00,9465000003527716,2024-10-23 10:13:02,,275,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-28 15:53:08,SAR 0.00,SAR 0.00,invoice,Closed,
9465000004977613,MTE-5372,23 Oct 2024,Closed,9465000004507592,23 Oct 2024,0.00%,"SAR 2,295.65",SAR 0.00K,SAR 0.00,"2,640.00",9465000000162172,2024-10-23 10:52:30,,275,5. Above 180 days,0.00,MADA BILL,1.00,SAR 0.00,2024-11-08 13:30:27,SAR 0.00,SAR 0.00,invoice,Closed,
9465000004977942,MTE-5377,23 Oct 2024,Closed,9465000004977919,23 Oct 2024,0.00%,SAR 46.09,SAR 0.00K,SAR 0.00,53.00,9465000003527716,2024-10-23 13:32:26,,275,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-28 15:54:46,SAR 0.00,SAR 0.00,invoice,Closed,
9465000004984001,MTE-5380,23 Oct 2024,Closed,9465000004983001,23 Oct 2024,0.00%,SAR 190.01,SAR 0.00K,SAR 0.00,219.00,9465000003527716,2024-10-23 14:33:26,,275,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-28 15:56:42,SAR 0.00,SAR 0.00,invoice,Closed,
9465000004984777,MTE-5386,24 Oct 2024,Closed,9465000000117866,24 Oct 2024,0.00%,SAR 174.19,SAR 0.00K,SAR 0.00,200.00,9465000000162172,2024-10-24 08:40:09,,274,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-28 10:51:52,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005001636,MTE-5397,24 Oct 2024,Closed,9465000003356603,24 Oct 2024,0.00%,SAR 82.61,SAR 0.00K,SAR 0.00,95.00,9465000000133538,2024-10-24 15:40:22,,274,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-28 10:47:27,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005002022,MTE-5390,24 Oct 2024,Closed,9465000000104675,24 Oct 2024,0.00%,"SAR 1,334.15",SAR 0.00K,SAR 0.00,"1,534.00",9465000000133538,2024-10-24 13:53:15,,274,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-27 16:57:38,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005002270,MTE-5396,24 Oct 2024,Closed,9465000003356603,24 Oct 2024,0.00%,SAR 166.20,SAR 0.00K,SAR 0.00,191.00,9465000000133538,2024-10-24 15:35:19,,274,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-27 17:00:05,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005006001,MTE-5404,25 Oct 2024,Closed,9465000004507592,25 Oct 2024,0.00%,SAR 128.65,SAR 0.00K,SAR 0.00,148.00,9465000000162172,2024-10-25 18:38:07,,273,5. Above 180 days,0.00,MADA BILL,1.00,SAR 0.00,2024-11-08 13:33:34,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005015921,MTE-5407,26 Oct 2024,Closed,9465000000117866,26 Oct 2024,0.00%,SAR 31.30,SAR 0.00K,SAR 0.00,36.00,9465000000162172,2024-10-26 09:12:26,,272,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-28 10:52:42,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005022697,MTE-5412,26 Oct 2024,Closed,9465000003362224,26 Oct 2024,0.00%,SAR 731.49,SAR 0.00K,SAR 0.00,841.00,9465000000133538,2024-10-26 15:06:51,,272,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-15 13:29:14,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005053246,MTE-5418,27 Oct 2024,Closed,9465000000117866,27 Oct 2024,0.00%,SAR 43.48,SAR 0.00K,SAR 0.00,50.00,9465000000162172,2024-10-27 08:42:24,,271,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-28 10:53:04,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005053736,MTE-5422,27 Oct 2024,Closed,9465000005055210,27 Oct 2024,0.00%,SAR 81.74,SAR 0.00K,SAR 0.00,94.00,9465000000133538,2024-10-27 12:29:22,,271,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-28 10:47:10,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005055913,MTE-5443,28 Oct 2024,Closed,9465000002038409,28 Oct 2024,0.00%,SAR 336.95,SAR 0.00K,SAR 0.00,387.00,9465000000133538,2024-10-28 16:46:00,,270,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-03 13:26:53,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005079635,MTE-5428,27 Oct 2024,Closed,9465000005055262,27 Oct 2024,0.00%,SAR 531.37,SAR 0.00K,SAR 0.00,611.00,9465000000133538,2024-10-27 17:12:33,,271,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-28 10:43:44,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005088922,MTE-5432,28 Oct 2024,Closed,9465000001977863,28 Oct 2024,0.00%,SAR 211.40,SAR 0.00K,SAR 0.00,243.00,9465000000162172,2024-10-28 09:17:07,,270,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-10-28 10:53:36,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005107451,MTE-5436,28 Oct 2024,Closed,9465000000428548,28 Oct 2024,0.00%,"SAR 1,492.00",SAR 0.00K,SAR 0.00,"1,716.00",9465000000162172,2024-10-28 10:39:46,,270,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-07 11:36:36,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005134044,MTE-5445,29 Oct 2024,Closed,9465000004552849,29 Oct 2024,0.00%,SAR 138.26,SAR 0.00K,SAR 0.00,159.00,9465000003527716,2024-10-29 10:27:11,,269,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-10 09:47:09,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005153085,MTE-5447,29 Oct 2024,Closed,9465000003975661,29 Oct 2024,0.00%,SAR 40.86,SAR 0.00K,SAR 0.00,47.00,9465000003527716,2024-10-29 11:08:38,,269,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-03 10:40:47,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005154988,MTE-5452,29 Oct 2024,Closed,9465000000107469,29 Oct 2024,0.00%,SAR 284.52,SAR 0.00K,SAR 0.00,327.00,9465000000133536,2024-10-29 13:30:05,,269,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-15 14:10:11,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005164293,MTE-5457,29 Oct 2024,Closed,9465000000117866,29 Oct 2024,0.00%,SAR 62.61,SAR 0.00K,SAR 0.00,72.00,9465000000162172,2024-10-29 14:52:01,,269,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-04 13:24:52,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005172090,MTE-5461,30 Oct 2024,Closed,9465000000117866,30 Oct 2024,0.00%,SAR 165.22,SAR 0.00K,SAR 0.00,190.00,9465000000162172,2024-10-30 08:28:00,,268,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-04 13:24:31,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005179134,MTE-5465,30 Oct 2024,Closed,9465000003739186,30 Oct 2024,0.00%,SAR 134.35,SAR 0.00K,SAR 0.00,155.00,9465000003527716,2024-10-30 12:28:34,,268,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-03 10:45:34,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005179385,MTE-5471,30 Oct 2024,Closed,9465000005179373,30 Oct 2024,0.00%,SAR 43.48,SAR 0.00K,SAR 0.00,50.00,9465000003527716,2024-10-30 13:26:33,,268,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-03 10:47:00,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005182104,MTE-5472,30 Oct 2024,Closed,9465000000104675,30 Oct 2024,0.00%,SAR 465.34,SAR 0.00K,SAR 0.00,535.00,9465000000133538,2024-10-30 13:39:12,,268,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-03 13:33:16,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005182396,MTE-5477,30 Oct 2024,Closed,9465000000104125,30 Oct 2024,0.00%,SAR 222.81,SAR 0.00K,SAR 0.00,256.00,9465000000133538,2024-10-30 15:27:11,,268,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-10 09:52:20,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005188536,MTE-5480,30 Oct 2024,Closed,9465000003975661,30 Oct 2024,0.00%,SAR 84.32,SAR 0.00K,SAR 0.00,97.00,9465000003527716,2024-10-30 19:08:35,,268,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-03 10:47:25,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005217004,MTE-5484,31 Oct 2024,Closed,9465000004581412,31 Oct 2024,0.00%,SAR 186.09,SAR 0.00K,SAR 0.00,214.00,9465000003527716,2024-10-31 13:05:52,,267,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-03 10:50:16,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005219055,MTE-5487,31 Oct 2024,Closed,9465000000117866,31 Oct 2024,0.00%,SAR 156.52,SAR 0.00K,SAR 0.00,180.00,9465000000162172,2024-10-31 15:56:02,,267,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-04 13:23:12,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005222175,MTE-5493,02 Nov 2024,Closed,9465000000116918,02 Nov 2024,0.00%,SAR 61.00,SAR 0.00K,SAR 0.00,70.00,9465000000162172,2024-11-02 09:29:43,,265,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-04 13:20:06,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005224272,MTE-5501,02 Nov 2024,Closed,9465000004020151,02 Nov 2024,0.00%,SAR 160.87,SAR 0.00K,SAR 0.00,185.00,9465000003527716,2024-11-02 16:01:32,,265,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-05 12:17:01,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005224633,MTE-5512,03 Nov 2024,Closed,9465000003556239,03 Nov 2024,0.00%,SAR 202.14,SAR 0.00K,SAR 0.00,232.00,9465000003527716,2024-11-03 18:39:25,,264,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-05 12:16:00,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005240378,MTE-5500,02 Nov 2024,Closed,9465000002106266,02 Nov 2024,0.00%,SAR 173.91,SAR 0.00K,SAR 0.00,200.00,9465000000133538,2024-11-02 14:16:42,,265,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-03 15:32:55,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005254011,MTE-5507,03 Nov 2024,Closed,9465000004725348,03 Nov 2024,0.00%,SAR 67.83,SAR 0.00K,SAR 0.00,78.00,9465000003527716,2024-11-03 12:54:16,,264,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-05 12:15:27,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005276033,MTE-5513,04 Nov 2024,Closed,9465000004931088,04 Nov 2024,0.00%,SAR 196.44,SAR 0.00K,SAR 0.00,226.00,9465000003527716,2024-11-04 12:04:46,,263,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-05 12:20:31,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005280013,MTE-5516,04 Nov 2024,Closed,9465000005280001,04 Nov 2024,0.00%,SAR 136.15,SAR 0.00K,SAR 0.00,157.00,9465000003527716,2024-11-04 14:21:58,,263,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-05 12:20:03,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005280258,MTE-5522,05 Nov 2024,Closed,9465000000117866,05 Nov 2024,0.00%,SAR 108.70,SAR 0.00K,SAR 0.00,125.00,9465000000162172,2024-11-05 09:05:51,,262,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-08 11:14:59,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005280679,MTE-5533,05 Nov 2024,Closed,9465000002106266,05 Nov 2024,0.00%,SAR 45.22,SAR 0.00K,SAR 0.00,52.00,9465000000133538,2024-11-05 14:02:22,,262,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-15 13:38:19,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005285011,MTE-5524,05 Nov 2024,Closed,9465000000116918,05 Nov 2024,0.00%,SAR 26.09,SAR 0.00K,SAR 0.00,30.00,9465000000162172,2024-11-05 09:35:51,,262,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-08 11:14:38,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005285646,MTE-5529,05 Nov 2024,Closed,9465000000105555,05 Nov 2024,0.00%,"SAR 1,056.24",SAR 0.00K,SAR 0.00,"1,215.00",9465000000133536,2024-11-05 12:15:14,,262,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-12-28 12:25:32,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005295306,MTE-5536,05 Nov 2024,Closed,9465000000117866,05 Nov 2024,0.00%,SAR 134.78,SAR 0.00K,SAR 0.00,155.00,9465000000162172,2024-11-05 15:43:02,,262,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-08 11:14:04,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005300076,MTE-5540,05 Nov 2024,Closed,9465000000104015,05 Nov 2024,0.00%,"SAR 1,468.95",SAR 0.00K,SAR 0.00,"1,689.00",9465000000133538,2024-11-05 17:41:26,,262,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-08 10:16:28,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005308671,MTE-5544,06 Nov 2024,Closed,9465000000117866,06 Nov 2024,0.00%,SAR 45.92,SAR 0.00K,SAR 0.00,53.00,9465000000162172,2024-11-06 08:51:26,,261,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-08 11:13:37,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005336131,MTE-5548,05 Nov 2024,Closed,9465000000107139,05 Nov 2024,0.00%,SAR 900.07,SAR 0.00K,SAR 0.00,"1,035.00",9465000000133536,2024-11-06 10:38:11,,262,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-22 09:05:20,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005339161,MTE-5553,06 Nov 2024,Closed,9465000003362224,06 Nov 2024,0.00%,SAR 882.19,SAR 0.00K,SAR 0.00,"1,015.00",9465000000133538,2024-11-06 14:06:01,,261,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-12-21 10:39:19,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005339530,MTE-5561,06 Nov 2024,Closed,9465000004552849,06 Nov 2024,0.00%,SAR 375.07,SAR 0.00K,SAR 0.00,431.00,9465000003527716,2024-11-06 18:27:18,,261,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-16 15:07:16,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005339951,MTE-5571,07 Nov 2024,Closed,9465000004486639,07 Nov 2024,0.00%,SAR 264.86,SAR 0.00K,SAR 0.00,305.00,9465000003527716,2024-11-07 11:33:39,,260,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-10 09:48:04,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005342847,MTE-5552,06 Nov 2024,Closed,9465000000117866,06 Nov 2024,0.00%,SAR 104.25,SAR 0.00K,SAR 0.00,120.00,9465000000162172,2024-11-06 12:45:18,,261,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-08 11:12:52,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005344501,MTE-5560,06 Nov 2024,Closed,9465000004976407,06 Nov 2024,0.00%,SAR 65.20,SAR 0.00K,SAR 0.00,75.00,9465000003527716,2024-11-06 16:48:00,,261,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-07 09:35:39,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005354513,MTE-5566,15 Nov 2024,Closed,9465000000442515,15 Nov 2024,0.00%,"SAR 3,765.00",SAR 0.00K,SAR 0.00,"4,330.00",9465000000162172,2024-11-07 09:08:45,,252,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-29 09:48:47,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005361349,MTE-5578,07 Nov 2024,Closed,9465000005361337,07 Nov 2024,0.00%,SAR 120.84,SAR 0.00K,SAR 0.00,139.00,9465000003527716,2024-11-07 14:10:09,,260,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-10 09:47:37,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005362206,MTE-5575,07 Nov 2024,Closed,9465000004960313,07 Nov 2024,0.00%,SAR 257.61,SAR 0.00K,SAR 0.00,296.00,9465000003527716,2024-11-07 13:09:20,,260,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-14 09:12:14,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005362461,MTE-5583,07 Nov 2024,Closed,9465000000104961,07 Nov 2024,0.00%,"SAR 1,046.21",SAR 0.00K,SAR 0.00,"1,203.00",9465000000133538,2024-11-07 16:57:13,,260,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-30 11:01:08,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005365125,MTE-5582,07 Nov 2024,Closed,9465000000428548,07 Nov 2024,0.00%,"SAR 1,312.00",SAR 0.00K,SAR 0.00,"1,509.00",9465000000162172,2024-11-07 16:49:41,,260,5. Above 180 days,0.00,,1.00,SAR 0.00,2024-11-16 12:15:09,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005418318,MADA RAWDA EXP036,15 Oct 2024,Closed,9465000004507592,15 Oct 2024,0.00%,SAR 8.54,SAR 0.00K,SAR 0.00,9.00,9465000000162172,2024-11-08 11:24:39,,283,5. Above 180 days,0.00,POS EXP,1.00,SAR 0.00,2024-11-08 11:29:25,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005420698,MADA RAWDA EXP040,18 Oct 2024,Closed,9465000004507592,18 Oct 2024,0.00%,SAR 8.24,SAR 0.00K,SAR 0.00,8.00,9465000000162172,2024-11-08 13:18:09,,280,5. Above 180 days,0.00,POS EXP,1.00,SAR 0.00,2024-11-08 13:18:58,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005494598,MADA RAWDA EXP044,21 Oct 2024,Closed,9465000004507592,21 Oct 2024,0.00%,SAR 10.87,SAR 0.00K,SAR 0.00,11.00,9465000000162172,2024-11-08 13:40:50,,277,5. Above 180 days,0.00,POS EXP,1.00,SAR 0.00,2024-11-08 13:41:41,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005549588,MADA RAWDA EXP048,25 Oct 2024,Closed,9465000004507592,25 Oct 2024,0.00%,SAR 11.19,SAR 0.00K,SAR 0.00,11.00,9465000000162172,2024-11-08 13:57:31,,273,5. Above 180 days,0.00,POS EXP,1.00,SAR 0.00,2024-11-08 13:58:19,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005660652,MADA RAWDA EXP052,29 Oct 2024,Closed,9465000004507592,29 Oct 2024,0.00%,SAR 13.73,SAR 0.00K,SAR 0.00,14.00,9465000000162172,2024-11-08 14:10:14,,269,5. Above 180 days,0.00,POS EXP,1.00,SAR 0.00,2024-11-08 14:10:54,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005693446,MADA RAWDA EXP056,02 Nov 2024,Closed,9465000004507592,02 Nov 2024,0.00%,SAR 10.74,SAR 0.00K,SAR 0.00,11.00,9465000000162172,2024-11-08 14:40:58,,265,5. Above 180 days,0.00,POS EXP,1.00,SAR 0.00,2024-11-08 14:41:51,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005694182,MADA RAWDA EXP060,07 Nov 2024,Closed,9465000004507592,07 Nov 2024,0.00%,"SAR 1,800.00",SAR 0.00K,SAR 0.00,"1,800.00",9465000000162172,2024-11-08 14:52:52,,260,5. Above 180 days,0.00,AZIZ CASH WITHDRAWN,1.00,SAR 0.00,2024-11-08 14:56:57,SAR 0.00,SAR 0.00,invoice,Closed,
9465000005694948,MADA RAWDA EXP064,06 Nov 2024,Closed,9465000004507592,06 Nov 2024,0.00%,SAR 471.00,SAR 0.00K,SAR 0.00,471.00,9465000000162172,2024-11-08 15:09:16,,261,5. Above 180 days,0.00,RAWDA EXP,1.00,SAR 0.00,2024-11-09 08:53:46,SAR 0.00,SAR 0.00,invoice,Closed,
