Item ID,Item Name,Status,Purchase Account,Sales Account,Type,Purchase Price,Usage unit,Sales Price,Tax ID,Returnable Items,Last Modified Time,Created Time
9465000005283522,DELMONTE SPGT SAUCE FILIPINO STYLE 12X900GM,Active,9465000000000443,9465000000000350,item,SAR 85.00,C12P,SAR 100.00,9465000000007061,Yes,2025-07-23 07:52:29,2024-11-04 18:53:11
9465000000078461,SUGO GARLIC ADOBO PEANUT 24X100GM/فول بالثوم والأدوبو سوغو,Active,9465000000000443,9465000000000350,item,SAR 85.00,C24P,SAR 102.00,9465000000007061,Yes,2025-06-25 09:40:34,2024-07-31 16:42:22
9465000000067226,DATU PUTI SOY SAUCE 12X1L,Active,9465000000000443,9465000000000350,item,SAR 85.00,C12P,SAR 95.00,9465000000007061,Yes,2025-07-24 10:49:02,2024-07-31 16:41:01
9465000019696543,MACRONA GOODY (NO:20) 24X450GM,Active,9465000000000443,9465000000000350,item,SAR 85.00,C24P,SAR 105.00,9465000000007061,Yes,2025-07-16 17:25:42,2025-07-13 15:19:50
9465000008635078,JUFRAN BANANA SAUCE HOT 24X320GM,Active,9465000000000443,9465000000000350,item,SAR 85.00,C24P,SAR 100.00,9465000000007061,Yes,2025-07-14 07:11:33,2025-01-25 16:45:16
9465000006871990,WELCOME TROPICALFRUIT MIX (SMLL) 24X565GM,Active,9465000000000443,9465000000000350,item,SAR 85.00,C24P,SAR 90.00,9465000000007061,Yes,2025-06-21 12:55:19,2024-12-21 12:27:54
9465000013516675,BK JACK FRUIT (GREEN) 24X565GM,Active,9465000000000443,9465000000000350,item,SAR 85.00,C24P,SAR 95.00,9465000000007061,Yes,2025-06-23 12:30:05,2025-04-14 22:43:38
9465000000066161,CHOCOLOOK CHOCO CORNET 6X24X25gm/شوكولوك شوكو كورنيت,Active,9465000000000443,9465000000000350,item,SAR 85.00,C6P,SAR 106.00,9465000000007061,Yes,2024-07-31 16:50:57,2024-07-31 16:40:53
9465000000078506,SUGO HONEY ROASTED PEANUT 24X100GM/فول محمص بالعسل سوغو,Active,9465000000000443,9465000000000350,item,SAR 85.04,C24P,SAR 102.00,9465000000007061,Yes,2024-10-21 11:02:38,2024-07-31 16:42:23
9465000011858205,BLACK OLIVE ULBA 24X200GM,Active,9465000000000443,9465000000000350,item,SAR 85.10,CTN,SAR 100.00,9465000000007061,Yes,2025-06-06 09:50:21,2025-03-15 15:56:06
9465000013197422,SALSA BAIDAR NEW ZELAND 12X310ML,Active,9465000000000443,9465000000000350,item,SAR 85.10,C12P,SAR 98.00,9465000000007061,Yes,2025-04-06 09:50:36,2025-04-06 09:50:36
9465000007789495,ZABADI 200 GM WATANIA (BOWL),Active,9465000000000443,9465000000000350,item,SAR 85.10,CTN,SAR 100.00,9465000000007061,Yes,2025-06-07 12:54:55,2025-01-11 16:27:46
9465000000064496,ARGENTINA CHICKEN LUNCHEONMEAT 24X200GM,Active,9465000000000443,9465000000000350,item,SAR 85.50,C24P,SAR 94.00,9465000000007061,Yes,2025-07-23 07:52:23,2024-07-31 16:40:41
9465000000069101,GOOD SEOUL TOPOKKI CARBONARA 15X113GM,Active,9465000000000443,9465000000000350,item,SAR 85.99,C15P,SAR 75.00,9465000000007061,Yes,2025-07-23 07:53:36,2024-07-31 16:41:14
9465000000075566,PINOY PATIS FISH SAUCE 12X700ML,Active,9465000000000443,9465000000000350,item,SAR 86.00,C12P,SAR 86.00,9465000000007061,Yes,2025-07-23 07:53:18,2024-07-31 16:42:01
9465000000069116,GOOD SEOUL TOPOKKI CHEESE 15X113GM,Active,9465000000000443,9465000000000350,item,SAR 86.00,C15P,SAR 75.00,9465000000007061,Yes,2025-07-23 07:53:36,2024-07-31 16:41:14
9465000000069131,GOOD SEOUL TOPOKKI ORIGINAL 15X113GM,Active,9465000000000443,9465000000000350,item,SAR 86.01,C15P,SAR 75.00,9465000000007061,Yes,2025-07-23 07:53:36,2024-07-31 16:41:14
9465000008982257,CAPCHINO CUP 8 OZ ADWA BLK,Active,9465000000000443,9465000000000350,item,SAR 86.25,CTN,SAR 95.00,9465000000007061,Yes,2025-06-07 12:54:55,2025-02-01 09:00:53
9465000013133248,PINEAPPLE SLICE 24X565GM,Active,9465000000000443,9465000000000350,item,SAR 86.25,C24P,SAR 98.00,9465000000007061,Yes,2025-07-20 09:50:08,2025-04-05 12:13:43
9465000009745422,SWEET CREAM RAIHAN 12X6X70GM,Active,9465000000000443,9465000000000350,item,SAR 86.25,CTN,SAR 98.00,9465000000007061,Yes,2025-06-07 12:17:40,2025-02-15 19:04:02
9465000014521561,SANDWICH PAPER DEXO INDIA 400PS,Active,9465000000000443,9465000000000350,item,SAR 86.25,CTN,SAR 95.00,9465000000007061,Yes,2025-07-23 09:33:49,2025-05-10 10:26:51
9465000014369086,SUFRA 10 SR HAMAYA JAZEERA (100X100),Active,9465000000000443,9465000000000350,item,SAR 86.25,CTN,SAR 100.00,9465000000007061,Yes,2025-06-28 15:41:26,2025-05-03 17:22:17
9465000007789938,LUNA RED KIDNEY BEANS 24X380GM,Active,9465000000000443,9465000000000350,item,SAR 86.25,CTN,SAR 95.00,9465000000007061,Yes,2025-06-16 05:09:54,2025-01-11 16:43:57
9465000008476268,LUNA CHEESE 6X900GM,Active,9465000000000443,9465000000000350,item,SAR 86.25,CTN,SAR 98.00,9465000000007061,Yes,2025-04-09 15:23:34,2025-01-25 11:13:50
9465000011761847,ZABADI 250GM FOODY (BOWL),Active,9465000000000443,9465000000000350,item,SAR 86.30,CTN,SAR 98.00,9465000000007061,Yes,2025-07-08 08:33:25,2025-03-15 14:11:40
9465000013341257,LARUTAN WATER 48X200ML,Active,9465000000000443,9465000000000350,item,SAR 86.40,C48P,SAR 96.00,9465000000007061,Yes,2025-07-19 12:09:19,2025-04-09 14:09:39
9465000000069491,HOBE SPECIAL BIHON 48X227GM,Active,9465000000000443,9465000000000350,item,SAR 86.40,C48P,SAR 98.00,9465000000007061,Yes,2025-07-23 08:24:00,2024-07-31 16:41:17
9465000000075101,OISHI KRIUK KRIUK FISH SNACK BALADO FLAVOUR 24X60GM,Active,9465000000000443,9465000000000350,item,SAR 86.50,C24P,SAR 96.00,9465000000007061,Yes,2024-07-31 16:52:10,2024-07-31 16:41:57
9465000000075176,OISHI SUKY SUKY SWEAWED FLAVOUR 24X60GM,Active,9465000000000443,9465000000000350,item,SAR 87.00,C25P,SAR 96.00,9465000000007061,Yes,2024-07-31 16:52:11,2024-07-31 16:41:58
9465000000079916,"UBM CREAM CRACKERS ""GABIN ASIN"" 20X245GM",Active,9465000000000443,9465000000000350,item,SAR 87.00,C20P,SAR 108.00,9465000000007061,Yes,2024-07-31 16:52:49,2024-07-31 16:42:33
9465000000075191,OISHI SUKY SUKY SWEET SPICY SHRIMP 24X60GM,Active,9465000000000443,9465000000000350,item,SAR 87.00,C24P,SAR 96.00,9465000000007061,Yes,2024-07-31 16:52:11,2024-07-31 16:41:58
9465000000075116,OISHI MAKADO BEEF BBQ FLAVOUR 24X60GM,Active,9465000000000443,9465000000000350,item,SAR 87.00,C24P,SAR 96.00,9465000000007061,Yes,2024-07-31 16:52:10,2024-07-31 16:41:57
9465000000065531,C2 GREEN TEA APPLE 24X355ML,Active,9465000000000443,9465000000000350,item,SAR 87.00,C24P,SAR 92.00,9465000000007061,Yes,2024-10-01 07:39:40,2024-07-31 16:40:48
9465000000075086,OISHI KORNIES CORN SNACK SPICY CHEESE FLAVOUR 24X60GM,Active,9465000000000443,9465000000000350,item,SAR 87.00,C24P,SAR 96.00,9465000000007061,Yes,2024-07-31 16:52:10,2024-07-31 16:41:57
9465000000075131,OISHI MAKADO CHEESE FLAVOUR 24X60GM,Active,9465000000000443,9465000000000350,item,SAR 87.00,C24P,SAR 96.00,9465000000007061,Yes,2024-07-31 16:52:10,2024-07-31 16:41:57
9465000000075071,OISHI KORNIES CORN SNACK KOREAN BBQ FLAVOUR 24X60GM,Active,9465000000000443,9465000000000350,item,SAR 87.00,C24P,SAR 96.00,9465000000007061,Yes,2024-07-31 16:52:10,2024-07-31 16:41:57
9465000000076706,SAMYANG BOWL BULDAK CARBONARA 16X105GM,Active,9465000000000443,9465000000000350,item,SAR 87.40,C16P,SAR 103.00,9465000000007061,Yes,2025-07-23 07:53:30,2024-07-31 16:42:10
9465000000353618,SAMYANG BOWL BULDAK CREAM CARBONARA 16X105GM,Active,9465000000000443,9465000000000350,item,SAR 87.40,C16P,SAR 103.00,9465000000007061,Yes,2025-07-20 13:54:53,2024-08-06 19:18:46
9465000007130422,KISHTA ULBA RABIH 48X155GM,Active,9465000000000443,9465000000000350,item,SAR 87.40,C48P,SAR 100.00,9465000000007061,Yes,2025-06-07 12:54:55,2024-12-28 19:32:51
9465000000353589,SAMYANG BOWL BULDAK CHEESE 16X105GM,Active,9465000000000443,9465000000000350,item,SAR 87.40,C16P,SAR 103.00,9465000000007061,Yes,2025-07-21 16:39:14,2024-08-06 19:16:26
9465000000076721,SAMYANG BOWL BULDAK ORIGINAL(BLK) 16X105GM,Active,9465000000000443,9465000000000350,item,SAR 87.40,C16P,SAR 103.00,9465000000007061,Yes,2025-07-21 16:39:14,2024-07-31 16:42:10
9465000013741045,FRENCH SALAD DRESSING BAIDER 12X310GM,Active,9465000000000443,9465000000000350,item,SAR 87.40,C12P,SAR 95.00,9465000000007061,Yes,2025-04-29 10:21:51,2025-04-18 11:31:11
9465000000068066,ENERGEN CHOCOLATE 12X10X34GM,Active,9465000000000443,9465000000000350,item,SAR 88.00,C12P,SAR 100.00,9465000000007061,Yes,2025-07-23 11:36:24,2024-07-31 16:41:06
9465000000064001,AFTA RAISINS 1X10KG,Active,9465000000000443,9465000000000350,item,SAR 88.00,CTN,SAR 95.00,9465000000007061,Yes,2025-06-23 12:30:05,2024-07-31 16:40:37
9465000015610312,CHEESE SLICE PRIDE 24X170GM,Active,9465000000000443,9465000000000350,item,SAR 88.00,CTN,SAR 95.00,9465000000007061,Yes,2025-06-23 12:30:05,2025-05-26 15:32:49
9465000000068111,ENERGEN KURMA/DATE 12X10X35GRM,Active,9465000000000443,9465000000000350,item,SAR 88.00,C12P,SAR 100.00,9465000000007061,Yes,2025-06-23 18:46:41,2024-07-31 16:41:07
9465000000068081,ENERGEN JAHE /GINGER 12X10X32GM,Active,9465000000000443,9465000000000350,item,SAR 88.00,C12P,SAR 100.00,9465000000007061,Yes,2025-07-02 09:53:26,2024-07-31 16:41:07
9465000000068126,ENERGEN VANILA 12X10X32GM,Active,9465000000000443,9465000000000350,item,SAR 88.00,C12P,SAR 100.00,9465000000007061,Yes,2025-07-24 10:49:02,2024-07-31 16:41:07
9465000000067496,DELMONTE FOUL MEDAMMAS 24X400g,Active,9465000000000443,9465000000000350,item,SAR 88.00,C24P,SAR 55.00,9465000000007061,Yes,2025-06-23 16:21:51,2024-07-31 16:41:02
9465000000068096,ENERGEN KACANG HIJAU SUSU 12X10X30GM,Active,9465000000000443,9465000000000350,item,SAR 88.00,C12P,SAR 100.00,9465000000007061,Yes,2025-07-02 09:53:26,2024-07-31 16:41:07
9465000018090476,PLATE NO 26 SADA FOODY 500 PS,Inactive,9465000000000443,9465000000000350,item,SAR 88.00,CTN,SAR 93.00,9465000000007061,Yes,2025-06-28 10:49:49,2025-06-25 16:07:46
9465000000079106,TELON LANG BABY OIL 12X12X60 MIL,Active,9465000000000443,9465000000000350,item,SAR 88.00,C12P,SAR 98.00,9465000000007061,Yes,2024-07-31 16:52:42,2024-07-31 16:42:27
9465000000069656,ICE CREAM POP 12X24X7GM,Active,9465000000000443,9465000000000350,item,SAR 88.20,C12P,SAR 113.00,9465000000007061,Yes,2025-06-23 16:21:51,2024-07-31 16:41:18
9465000003768980,LALA POTATO CHICKEN TERIYAKI 24X100GM,Active,9465000000000443,9465000000000350,item,SAR 88.20,C24P,SAR 103.00,9465000000007061,Yes,2025-06-23 13:53:48,2024-09-22 21:01:07
9465000000077891,SKY FLAKES SWEET MILK(CONDENSADA) 15X10X30G,Active,9465000000000443,9465000000000350,item,SAR 88.30,C15P,SAR 104.00,9465000000007061,Yes,2025-07-17 15:25:48,2024-07-31 16:42:18
9465000007789369,JUICE CUP SHAFAF 8OZ JASCO(CUP WITH LID),Active,9465000000000443,9465000000000350,item,SAR 88.55,CTN,SAR 100.00,9465000000007061,Yes,2025-07-06 16:00:32,2025-01-11 16:18:27
9465000000065981,CHIPPY GARLIC VINEGAR (GREEN)50X110GM,Active,9465000000000443,9465000000000350,item,SAR 88.66,C50P,SAR 132.00,9465000000007061,Yes,2025-07-23 16:06:21,2024-07-31 16:40:51
9465000000070706,KOKOLA SEEE HONG PUFF ORIGINAL 6X6X260GM/كوكولا سي هونغ بف الأصل,Active,9465000000000443,9465000000000350,item,SAR 88.90,C6P,SAR 110.00,9465000000007061,Yes,2024-07-31 16:51:34,2024-07-31 16:41:25
9465000000070691,KOKOLA SEE HONG PUFF KELAPA 6X6X260GM/كوكولا سي هونغ بف بالنارجيل,Active,9465000000000443,9465000000000350,item,SAR 88.96,C6P,SAR 110.00,9465000000007061,Yes,2024-07-31 16:51:34,2024-07-31 16:41:25
9465000006030800,TOMATO PASTE RANA 12X830GM,Active,9465000000000443,9465000000000350,item,SAR 89.00,CTN,SAR 98.00,9465000000007061,Yes,2025-06-23 13:53:48,2024-11-21 11:11:56
9465000007959750,BABY JOY (NO:4)-LARGE(SAVING PACK),Active,9465000000000443,9465000000000350,item,SAR 89.70,CTN,SAR 105.00,9465000000007061,Yes,2025-02-02 16:00:14,2025-01-17 10:43:53
9465000007959771,BABY JOY (NO:5)-JUNIOR (SAVING PACK),Active,9465000000000443,9465000000000350,item,SAR 89.70,CTN,SAR 105.00,9465000000007061,Yes,2025-03-06 10:08:35,2025-01-17 10:45:12
9465000010534828,MILK MUMTHAZ 48X170GM,Active,9465000000000443,9465000000000350,item,SAR 89.70,C48P,SAR 100.00,9465000000007061,Yes,2025-04-07 15:05:17,2025-03-01 11:43:30
9465000011856814,HALAWA SHAHRIYAN 12X500GM,Active,9465000000000443,9465000000000350,item,SAR 89.70,CTN,SAR 100.00,9465000000007061,Yes,2025-06-07 12:17:40,2025-03-15 15:22:09
9465000007959792,BABY JOY (NO:6)-XXL (SAVING PACK),Active,9465000000000443,9465000000000350,item,SAR 89.70,CTN,SAR 105.00,9465000000007061,Yes,2025-02-03 19:03:33,2025-01-17 10:46:14
9465000013395790,HANIAH FRIED ONION 2X4.5KG,Active,9465000000000443,9465000000000350,item,SAR 89.70,CTN,SAR 112.00,9465000000007061,Yes,2025-06-07 12:17:40,2025-04-11 17:28:36
9465000007959717,SANDWICH PAPER ABOSAHAM 20PKTX400PCS,Active,9465000000000443,9465000000000350,item,SAR 89.70,CTN,SAR 105.00,9465000000007061,Yes,2025-06-07 12:54:55,2025-01-17 10:38:38
9465000006762942,CLING FILM 30CMX1000GM FALCON (300MM),Active,9465000000000443,9465000000000350,item,SAR 89.72,CTN,SAR 100.00,9465000000007061,Yes,2025-02-24 14:11:59,2024-12-14 14:35:56
9465000000077546,SILVER HORSE OYSTER SAUCE 12X600ML,Active,9465000000000443,9465000000000350,item,SAR 90.00,C12P,SAR 103.00,9465000000007061,Yes,2025-06-23 13:53:48,2024-07-31 16:42:16
9465000003739283,LALA POTATO PLAIN 24X85GM,Active,9465000000000443,9465000000000350,item,SAR 90.00,C24P,SAR 103.00,9465000000007061,Yes,2025-06-23 13:53:48,2024-09-22 11:53:37
9465000005302229,OASES RICE STICK 40X250GM,Active,9465000000000443,9465000000000350,item,SAR 90.00,C40P,SAR 95.00,9465000000007061,Yes,2025-06-23 13:53:48,2024-11-05 17:32:43
9465000009781173,GOLDEN FIELD CHICKEN LUNCHEON MEAT 24X380GM,Active,9465000000000443,9465000000000350,item,SAR 90.00,C24P,SAR 100.00,9465000000007061,Yes,2025-07-24 12:41:57,2025-02-19 12:35:43
9465000000074441,MY BIZCUIT CRUNCHY BAR 24X100GM/بسكويتي كرانشي بار,Active,9465000000000443,9465000000000350,item,SAR 90.00,C24P,SAR 113.00,9465000000007061,Yes,2024-07-31 16:52:05,2024-07-31 16:41:52
9465000000512020,MEHRA RAINS 1X10KG,Active,9465000000000443,9465000000000350,item,SAR 90.00,CTN,SAR 100.00,9465000000007061,Yes,2025-06-23 13:53:48,2024-08-09 18:10:06
9465000000075776,PUCK CREAM CHEES 6x900GM,Active,9465000000000443,9465000000000350,item,SAR 90.00,C6P,SAR 65.00,9465000000007061,Yes,2025-07-20 17:26:12,2024-07-31 16:42:02
9465000000328527,VEG GHEE CRYSTAL 12X700GM,Active,9465000000000443,9465000000000350,item,SAR 90.00,C12P,SAR 99.00,9465000000007061,Yes,2024-08-07 10:37:37,2024-08-06 09:45:55
9465000008632593,DATU PUTI SPICED VINEGAR 24X385GM,Active,9465000000000443,9465000000000350,item,SAR 90.00,C24P,SAR 122.00,9465000000007061,Yes,2025-07-17 09:22:33,2025-01-25 15:49:05
9465000001061287,PEANUT SEED INDIA 15KG,Active,9465000000000443,9465000000000350,item,SAR 90.00,BAG,SAR 95.00,9465000000007061,Yes,2024-08-11 19:41:28,2024-08-11 19:35:44
9465000000066281,SWEETS LOLIPOP,Active,9465000000000443,9465000000000350,item,SAR 90.00,C12P,SAR 113.00,9465000000007061,Yes,2025-06-23 16:21:51,2024-07-31 16:40:54
9465000000080006,UFC BANANA SAUCE REG(BIG)18X550GM,Active,9465000000000443,9465000000000350,item,SAR 90.00,C18P,SAR 105.00,9465000000007061,Yes,2025-07-23 07:52:23,2024-07-31 16:42:33
9465000000069476,HOBE ORIENTAL GUISADO 72X65GRM,Active,9465000000000443,9465000000000350,item,SAR 90.00,C72P,SAR 100.00,9465000000007061,Yes,2024-07-31 16:51:24,2024-07-31 16:41:17
9465000010104022,MACRONA GOODY (NO:10)20X500GM,Active,9465000000000443,9465000000000350,item,SAR 90.00,CTN,SAR 93.00,9465000000007061,Yes,2025-07-20 17:26:12,2025-02-24 09:49:27
9465000000075461,PENCIL CANDY FRUIT 12X36X16GM/حلوى الفاكهة بشكل قلم,Active,9465000000000443,9465000000000350,item,SAR 90.00,C12P,SAR 113.00,9465000000007061,Yes,2024-07-31 16:52:13,2024-07-31 16:42:00
9465000007038351,CREAM CHEESE AL MARAI 6X900GM/جبنة كريم المراعي,Active,9465000000000443,9465000000000350,item,SAR 90.00,CTN,SAR 95.00,9465000000007061,Yes,2025-07-23 16:22:39,2024-12-24 11:06:50
9465000000079166,TEST VALUATION,Active,9465000000000443,9465000000000350,item,SAR 90.00,CTN,SAR 100.00,9465000000007061,Yes,2024-07-31 16:52:43,2024-07-31 16:42:27
9465000015568316,CRISPY FRIED ONIONS 2X4.5KG,Active,9465000000000443,9465000000000350,item,SAR 90.00,CTN,SAR 110.00,9465000000007061,Yes,2025-06-29 22:39:05,2025-05-24 17:11:54
9465000000067256,DATU PUTI SPICED VINEGAR 12X1LTR,Active,9465000000000443,9465000000000350,item,SAR 90.00,C12P,SAR 110.00,9465000000007061,Yes,2025-07-02 09:53:26,2024-07-31 16:41:01
9465000000063776,ABC SAMBAL NUSANTRA 18X100G,Active,9465000000000443,9465000000000350,item,SAR 90.00,C18P,SAR 105.00,9465000000007061,Yes,2025-04-01 23:54:02,2024-07-31 16:40:35
9465000000077876,SKY FLAKES SWEET BUTTER(MANTIKILYA) 15X10X30GM,Active,9465000000000443,9465000000000350,item,SAR 90.00,C15P,SAR 104.00,9465000000007061,Yes,2025-07-23 12:36:08,2024-07-31 16:42:18
9465000000080846,WATCH TOY CANDY 12X24X3GM,Active,9465000000000443,9465000000000350,item,SAR 90.00,C12P,SAR 123.00,9465000000007061,Yes,2024-07-31 16:52:56,2024-07-31 16:42:39
9465000015565145,GEMEZ ENAAK NOODLE 6X24X30GM,Active,9465000000000443,9465000000000350,item,SAR 90.00,C6P,SAR 109.00,9465000000007061,Yes,2025-06-23 12:30:05,2025-05-24 16:51:38
9465000015628192,LATANSA GREEN JACKFRUIT 24X565GM,Active,9465000000000443,9465000000000350,item,SAR 90.00,C24P,SAR 95.00,9465000000007061,Yes,2025-07-24 10:49:02,2025-05-27 09:12:15
9465000000077741,SKY FLAKES CHOCOLATE(TSOKOLATE) 15X10X30GM,Active,9465000000000443,9465000000000350,item,SAR 90.00,C15P,SAR 104.00,9465000000007061,Yes,2025-07-17 15:25:48,2024-07-31 16:42:17
9465000000079976,UFC BANANA SAUCE HOT&SPICY 18X550GM,Active,9465000000000443,9465000000000350,item,SAR 90.00,C18P,SAR 105.00,9465000000007061,Yes,2025-07-24 09:07:51,2024-07-31 16:42:33
9465000010162316,CHEESE SLICE FORSANA 24X170GM,Active,9465000000000443,9465000000000350,item,SAR 90.00,CTN,SAR 92.00,9465000000007061,Yes,2025-05-17 17:19:05,2025-02-24 11:36:25
9465000006041221,MOREL MUSHROOM SLICE 6X2840GM,Active,9465000000000443,9465000000000350,item,SAR 90.43,C6P,SAR 100.00,9465000000007061,Yes,2025-01-20 14:21:19,2024-11-22 07:49:54
9465000009745721,KISHTA HALA 48X170GM,Active,9465000000000443,9465000000000350,item,SAR 90.85,CTN,SAR 105.00,9465000000007061,Yes,2025-03-27 11:44:24,2025-02-15 19:09:23
9465000000960666,ZAHRAT AL ANDALUS BLENDED OIL 12X500ML,Active,9465000000000443,9465000000000350,item,SAR 91.00,C12P,SAR 101.00,9465000000007061,Yes,2025-06-23 13:53:48,2024-08-10 00:31:39
9465000000064391,ALOHA CHICKEN STOCK CUBE 12X24X20GM,Active,9465000000000443,9465000000000350,item,SAR 91.67,C12P,SAR 106.00,9465000000007061,Yes,2025-07-20 17:26:12,2024-07-31 16:40:40
9465000013734082,HANIAH TURMERIC POWDER 10 KG (IND),Active,9465000000000443,9465000000000350,item,SAR 92.00,CTN,SAR 110.00,9465000000007061,Yes,2025-06-07 12:17:40,2025-04-18 10:56:42
9465000000071411,LUCKY ME SMALL CUP LAPAZ BATCHOY 48X40GM,Active,9465000000000443,9465000000000350,item,SAR 92.00,C48P,SAR 106.09,9465000000007061,Yes,2025-06-21 14:04:25,2024-07-31 16:41:31
9465000011856458,FRESHLY FRANCH DRESSING 6X16OZ,Active,9465000000000443,9465000000000350,item,SAR 92.00,CTN,SAR 102.00,9465000000007061,Yes,2025-06-07 12:17:40,2025-03-15 15:04:48
9465000018090853,COFFEE STICK WRAPPED JAWAD 140 MM 500 PS,Inactive,9465000000000443,9465000000000350,item,SAR 92.00,CTN,SAR 97.00,9465000000007061,Yes,2025-06-28 10:53:59,2025-06-25 16:32:17
9465000000071396,LUCKY ME SMALL CUP CHICKEN 48X40GM,Active,9465000000000443,9465000000000350,item,SAR 92.00,C48P,SAR 106.09,9465000000007061,Yes,2025-06-23 16:21:51,2024-07-31 16:41:31
9465000000067661,DELMONTE RED KIDNEY BEANS 24X400g,Active,9465000000000443,9465000000000350,item,SAR 92.00,C24P,SAR 100.00,9465000000007061,Yes,2024-07-31 16:51:09,2024-07-31 16:41:04
9465000017047363,LUCKY ME (PAK) CHILIMANSI 72X60,Inactive,9465000000000443,9465000000000350,item,SAR 92.00,C72P,SAR 111.00,9465000000007061,Yes,2025-06-18 11:44:24,2025-06-17 15:59:59
9465000000071381,LUCKY ME SMALL CUP BEEF 48X40GM,Active,9465000000000443,9465000000000350,item,SAR 92.00,C48P,SAR 106.08,9465000000007061,Yes,2025-06-23 16:21:51,2024-07-31 16:41:30
9465000017047478,LUCKY ME(PAK) ORGINAL 72X60GM,Inactive,9465000000000443,9465000000000350,item,SAR 92.00,C72P,SAR 111.00,9465000000007061,Yes,2025-06-18 11:44:05,2025-06-17 16:07:55
9465000017228601,LUCKY ME SMALL CUP BULALO 48X40GM,Active,9465000000000443,9465000000000350,item,SAR 92.00,C48P,SAR 106.08,9465000000007061,Yes,2025-06-21 14:03:44,2025-06-21 13:27:35
9465000017047501,LUCKY ME (PAK)SWEET&SPICY 72X60GM,Inactive,9465000000000443,9465000000000350,item,SAR 92.00,C72P,SAR 111.00,9465000000007061,Yes,2025-06-18 11:44:01,2025-06-17 16:09:17
9465000011856437,FRESHLY RANCH DRESSING 6X16OZ,Active,9465000000000443,9465000000000350,item,SAR 92.00,CTN,SAR 105.00,9465000000007061,Yes,2025-03-20 12:45:40,2025-03-15 15:03:49
9465000000068306,FINNA SAMBAL TERASI  10X10X18GM,Active,9465000000000443,9465000000000350,item,SAR 92.00,C10P,SAR 100.00,9465000000007061,Yes,2025-07-24 12:41:57,2024-07-31 16:41:08
9465000005115462,FINNA SAMBAL PEDAS 10X10X18GM,Active,9465000000000443,9465000000000350,item,SAR 92.00,C10P,SAR 100.00,9465000000007061,Yes,2025-07-24 10:33:36,2024-10-28 12:14:22
9465000017047432,LUCKY ME(PAK) HOT CHILLY 72X60GM,Inactive,9465000000000443,9465000000000350,item,SAR 92.00,C72P,SAR 111.00,9465000000007061,Yes,2025-06-18 11:44:12,2025-06-17 16:04:31
9465000013749150,VIJAY PICKLE LEMON 4X5KG,Active,9465000000000443,9465000000000350,item,SAR 92.00,C4P,SAR 105.00,9465000000007061,Yes,2025-05-06 15:04:02,2025-04-18 12:21:08
9465000017047455,LUCKY ME(PAK) KALAMANSI 72X60GM,Inactive,9465000000000443,9465000000000350,item,SAR 92.00,C72P,SAR 111.00,9465000000007061,Yes,2025-06-18 11:44:08,2025-06-17 16:06:22
9465000000064241,AL BASHA OLIVE OIL 20X175GM,Active,9465000000000443,9465000000000350,item,SAR 92.00,C20P,SAR 97.00,9465000000007061,Yes,2025-06-23 12:30:05,2024-07-31 16:40:39
9465000006317586,DREAM WHIP 12X144GM,Active,9465000000000443,9465000000000350,item,SAR 93.00,CTN,SAR 105.00,9465000000007061,Yes,2025-07-23 09:33:42,2024-11-30 15:35:34
9465000005361894,ALRAI ICE CREAM MIX STRAWBERY 12X1LTR,Active,9465000000000443,9465000000000350,item,SAR 93.00,CTN,SAR 97.00,9465000000007061,Yes,2025-06-07 13:29:57,2024-11-07 16:39:43
9465000000077021,SARDINE GOLDEN BELLA 48PCSX200GM,Active,9465000000000443,9465000000000350,item,SAR 93.00,C48P,SAR 103.00,9465000000007061,Yes,2024-07-31 16:52:26,2024-07-31 16:42:12
9465000005361875,ALRAI ICE CREAM MIX VANILA 12X1LTR,Active,9465000000000443,9465000000000350,item,SAR 93.00,CTN,SAR 97.00,9465000000007061,Yes,2025-07-19 06:20:09,2024-11-07 16:39:02
9465000013461595,JUFRAN BANANA SAUCE REG 18X560GM,Active,9465000000000443,9465000000000350,item,SAR 93.00,C18P,SAR 112.00,9465000000007061,Yes,2025-07-14 07:11:33,2025-04-14 07:51:59
9465000000065051,BLACK OILVE SPAIN 5kgX2,Active,9465000000000443,9465000000000350,item,SAR 93.00,CTN,SAR 134.75,9465000000007061,Yes,2025-06-23 12:30:05,2024-07-31 16:40:45
9465000005283420,UFC BANANA CATSUP REGULAR 24X320GM,Active,9465000000000443,9465000000000350,item,SAR 93.00,C24P,SAR 108.69,9465000000007061,Yes,2025-07-08 12:25:31,2024-11-04 18:41:45
9465000005283397,UFC BANANA CATSUP HOT 24X320GM,Active,9465000000000443,9465000000000350,item,SAR 93.00,C24P,SAR 108.69,9465000000007061,Yes,2025-07-02 09:53:26,2024-11-04 18:41:16
9465000000067706,DELMONTE SPGT SAUCE ITALIAN STYLE 24X250GM,Active,9465000000000443,9465000000000350,item,SAR 93.12,C24P,SAR 102.00,9465000000007061,Yes,2025-07-13 07:37:54,2024-07-31 16:41:04
9465000007133540,SANDWICH PAPER SKY 20X400PCS,Active,9465000000000443,9465000000000350,item,SAR 93.15,C20P,SAR 105.00,9465000000007061,Yes,2025-06-23 12:30:05,2024-12-28 20:23:37
