Customer ID,Customer Name,Display Name,Status,Created Time,Company Name,First Name,Last Name,Last Modified Time,Customer Number,Customer Owner ID
9465000004093179,Hanoof Mini Market,Hanoof Mini Market,Inactive,2024-10-02 19:21:54,,,,2025-04-20 12:10:04,CS-534,9465000003527708
9465000004084433,Ashjaan,Ashjaan,Inactive,2024-10-02 15:18:13,,,,2025-04-20 12:09:55,CS-533,9465000003527708
9465000004072001,Zharan,Zharan,Inactive,2024-10-01 19:26:52,,,,2025-04-20 12:09:47,CS-532,9465000003527708
9465000004061472,Bakalh Jamilath,Bakalh Jamilath,Inactive,2024-10-01 17:36:16,,,,2025-04-20 12:09:38,CS-531,9465000003527708
9465000004061205,Supermarket Lariba,Supermarket Lariba,Inactive,2024-10-01 16:34:06,,,,2025-04-20 12:09:23,CS-530,9465000003527708
9465000004062292,Makkah 2 Mini Market,Makkah 2 Mini Market,Inactive,2024-10-01 14:21:06,,,,2025-04-20 12:09:15,CS-529,9465000003527708
9465000004044224,Ruman 2,Ruman 2,Inactive,2024-10-01 11:51:41,,,,2025-04-20 12:09:06,CS-528,9465000003527708
9465000004046090,Al Saad,Al Saad,Inactive,2024-10-01 11:39:05,,,,2025-04-20 12:08:51,CS-527,9465000003527708
9465000004046027,Al Salam,Al Salam,Inactive,2024-10-01 11:20:17,,,,2025-04-20 12:08:43,CS-526,9465000003527708
9465000004020151,Makkah,Makkah,Inactive,2024-09-30 16:29:18,,,,2025-04-20 12:08:33,CS-525,9465000003527708
9465000004017914,Ameen Mini Market,Ameen Mini Market,Inactive,2024-09-30 15:13:16,,,,2025-04-20 12:08:19,CS-524,9465000003527708
9465000003989876,Kaif Bakalah,Kaif Bakalah,Inactive,2024-09-29 19:03:11,,,,2025-04-20 12:29:25,CS-523,9465000003527708
9465000003971548,Al Baith,Al Baith,Inactive,2024-09-29 17:48:51,,,,2025-04-20 12:29:33,CS-522,9465000003527708
9465000003983117,Dharul Salam,Dharul Salam,Inactive,2024-09-29 12:19:51,,,,2025-04-20 12:29:14,CS-521,9465000003527708
9465000003975965,Bakala Noor 2 Faisalya,Bakala Noor 2 Faisalya,Inactive,2024-09-29 11:40:11,,,,2025-04-20 12:29:06,CS-520,9465000003527708
9465000003971037,Hiba Supermarket,Hiba Supermarket,Inactive,2024-09-29 11:23:29,,,,2025-04-20 12:28:59,CS-519,9465000003527708
9465000003975661,Majrah Super Market,Majrah Super Market,Inactive,2024-09-29 10:20:09,,,,2025-04-20 12:28:51,CS-518,9465000003527708
9465000003963906,Madheena Bawathi,Madheena Bawathi,Inactive,2024-09-28 20:39:25,,,,2025-04-20 12:28:43,CS-517,9465000003527708
9465000003934774,Albayan Mini Market,Albayan Mini Market,Inactive,2024-09-28 19:16:17,,,,2025-04-20 12:28:36,CS-516,9465000003527708
9465000003934703,Yara Mini Market,Yara Mini Market,Inactive,2024-09-28 18:38:59,,,,2025-04-20 12:28:28,CS-515,9465000003527708
9465000003934480,Sabula,Sabula,Inactive,2024-09-28 16:36:57,,,,2025-04-20 12:28:20,CS-514,9465000003527708
9465000003934444,Indonesian Bakala 321458516900003,Indonesian Bakala 321458516900003,Inactive,2024-09-28 14:56:29,,,,2025-04-20 12:28:12,CS-513,9465000003527708
9465000003934389,Abakal Ijas,Abakal Ijas,Inactive,2024-09-28 14:02:48,,,,2025-04-20 12:28:04,CS-512,9465000003527708
9465000003934366,Mayoob,Mayoob,Inactive,2024-09-28 13:39:37,,,,2025-04-20 12:27:53,CS-511,9465000003527708
9465000003934336,Bawadhi Shop,Bawadhi Shop,Inactive,2024-09-28 12:56:01,,,,2025-04-20 12:27:45,CS-510,9465000003527708
9465000003932943,SHAJAHAN/تموينات ارياف الامل,SHAJAHAN/تموينات ارياف الامل,Active,2024-09-28 12:20:41,,,,2025-05-26 10:54:11,CS-509,9465000015554301
9465000003915490,Al Farah,Al Farah,Inactive,2024-09-26 17:48:46,,,,2025-04-20 12:27:38,CS-508,9465000003527708
9465000003915431,Afia Mini Market,Afia Mini Market,Inactive,2024-09-26 17:20:29,,,,2025-04-20 12:27:31,CS-507,9465000003527708
9465000003889056,Family Store 3,Family Store 3,Inactive,2024-09-26 14:00:09,,,,2025-04-20 12:27:21,CS-506,9465000003527708
9465000003889033,Al Arabiya,Al Arabiya,Inactive,2024-09-26 13:39:11,,,,2025-04-20 12:27:11,CS-505,9465000003527708
9465000003890116,CASH (R),CASH (R),Active,2024-09-26 11:49:41,,,,2025-04-29 10:22:05,CS-504,9465000000096828
9465000003889003,Amasi,Amasi,Inactive,2024-09-26 11:29:12,,,,2025-04-20 12:27:03,CS-503,9465000003527708
9465000003886018,Shook Sera,Shook Sera,Inactive,2024-09-26 10:34:11,,,,2025-04-20 12:26:56,CS-502,9465000003527708
9465000003882988,Serbiya,Serbiya,Inactive,2024-09-26 09:48:11,,,,2025-04-20 12:26:47,CS-501,9465000003527708
9465000003882827,Falah Mini Market,Falah Mini Market,Inactive,2024-09-26 09:20:10,,,,2025-04-20 12:26:38,CS-500,9465000003527708
9465000003871503,Hilal Mini Market,Hilal Mini Market,Inactive,2024-09-25 19:03:19,,,,2025-04-20 12:26:31,CS-499,9465000003527708
9465000003836925,Al Adel Mini Market,Al Adel Mini Market,Inactive,2024-09-25 18:29:43,,,,2025-04-20 12:26:22,CS-498,9465000003527708
9465000003836838,Hairathe Hana Samba,Hairathe Hana Samba,Active,2024-09-25 17:14:26,,,Hairathe Hana Samba,2025-05-26 11:26:51,CS-497,9465000000096758
9465000003867273,Al Barakkha Kg 10,Al Barakkha Kg 10,Inactive,2024-09-25 15:00:13,,,,2025-04-20 12:26:15,CS-496,9465000003527708
9465000003865854,Bakalah,Bakalah,Inactive,2024-09-25 14:30:18,,,,2025-04-20 12:07:57,CS-495,9465000003527708
9465000003865816,Al Sanab Mini Market,Al Sanab Mini Market,Inactive,2024-09-25 14:09:48,,,,2025-04-20 12:25:56,CS-494,9465000003527708
9465000003865727,HAIF UNITED TRADING CO.,HAIF UNITED TRADING CO.,Active,2024-09-25 13:46:21,,,,2025-05-26 10:53:55,CS-493,9465000015554301
9465000003836329,Huda Mini market,Huda Mini market,Inactive,2024-09-25 13:46:03,,,,2025-04-20 12:25:47,CS-492,9465000003527708
9465000003865207,Al Kahir,Al Kahir,Inactive,2024-09-25 11:59:15,,,,2025-04-20 12:25:02,CS-491,9465000003527708
9465000003865024,BAKALA RUKUM DEENA KHAMIES,BAKALA RUKUM DEENA KHAMIES,Active,2024-09-25 11:34:07,,,BAKALA RUKUM DEENA KHAMIES,2025-05-26 11:26:36,CS-490,9465000000096758
9465000003826619,Family Miniarket,Family Miniarket,Inactive,2024-09-24 13:51:37,,,,2025-04-20 12:25:11,CS-489,9465000003527708
9465000003820641,The Eight Direction Mini Market,The Eight Direction Mini Market,Inactive,2024-09-24 13:30:59,,,,2025-04-20 12:24:54,CS-488,9465000003527708
9465000003826540,Family Store,Family Store,Inactive,2024-09-24 12:12:21,,,,2025-04-20 12:24:47,CS-487,9465000003527708
9465000003820603,Mira Super Market,Mira Super Market,Inactive,2024-09-24 11:39:46,,,,2025-04-20 12:24:32,CS-486,9465000003527708
9465000003816101,Barakah Mini Market,Barakah Mini Market,Inactive,2024-09-24 10:40:19,,,,2025-04-20 12:24:24,CS-485,9465000003527708
9465000003788644,Talal Bakala,Talal Bakala,Inactive,2024-09-23 20:05:24,,,,2025-04-20 12:24:15,CS-484,9465000003527708
9465000003788452,Mubarak Mini Bakala,Mubarak Mini Bakala,Inactive,2024-09-23 18:23:31,,,,2025-04-20 12:24:08,CS-483,9465000003527708
9465000003781968,Tamweenat Salwayi MUSHRIFA,Tamweenat Salwayi MUSHRIFA,Active,2024-09-23 17:32:31,,,,2024-09-26 08:44:09,CS-482,9465000000096828
9465000003788382,Mashood,Mashood,Inactive,2024-09-23 17:31:54,,,,2025-04-20 12:24:01,CS-481,9465000003527708
9465000003781906,ASWAK AL FALA SUPER MARKET MUSHRIFA,ASWAK AL FALA SUPER MARKET MUSHRIFA,Active,2024-09-23 16:55:39,,,,2025-04-29 10:22:04,CS-480,9465000000096828
9465000003788284,Seller Bakala,Seller Bakala,Inactive,2024-09-23 16:54:49,,,,2025-04-20 12:23:50,CS-479,9465000003527708
9465000003788261,Sakker Bakala,Sakker Bakala,Inactive,2024-09-23 16:53:55,,,,2025-04-20 12:23:43,CS-478,9465000003527708
9465000003788160,Adam Super Market,Adam Super Market,Inactive,2024-09-23 14:34:11,,,,2025-04-20 12:23:35,CS-477,9465000003527708
9465000003788005,Abaasiya,Abaasiya,Inactive,2024-09-23 13:40:27,,,,2025-04-20 12:23:26,CS-476,9465000003527708
9465000003770975,Faisel Mini Market,Faisel Mini Market,Inactive,2024-09-23 13:03:02,,,,2025-04-20 12:23:19,CS-475,9465000003527708
9465000003757797,Hunoof,Hunoof,Inactive,2024-09-22 18:05:59,,,,2025-04-20 12:23:11,CS-474,9465000003527708
9465000003744715,Harbth Marwah,Harbth Marwah,Inactive,2024-09-22 17:24:10,,,,2025-04-20 12:23:04,CS-473,9465000003527708
9465000003744591,Afaf Grocery,Afaf Grocery,Inactive,2024-09-22 16:47:56,,,,2025-04-20 12:22:56,CS-472,9465000003527708
9465000003739976,LAZZATHUL FUROOJ,LAZZATHUL FUROOJ,Active,2024-09-22 13:52:09,,,,2025-05-26 10:53:28,CS-471,9465000015554301
9465000003744397,Al Kabeer,Al Kabeer,Inactive,2024-09-22 12:56:31,,,,2025-04-20 12:22:48,CS-470,9465000003527708
9465000003739708,Thourath 2,Thourath 2,Inactive,2024-09-22 12:35:44,,,,2025-04-20 12:22:36,CS-469,9465000003527708
9465000003739685,Thourath,Thourath,Inactive,2024-09-22 12:28:01,,,,2025-04-20 12:22:40,CS-468,9465000003527708
9465000003739186,Al Hair,Al Hair,Inactive,2024-09-22 11:16:41,,,,2025-04-20 12:22:25,CS-467,9465000003527708
9465000003743055,Amana,Amana,Inactive,2024-09-22 10:50:54,,,,2025-04-20 12:22:14,CS-466,9465000003527708
9465000003665687,Bakala Noor,Bakala Noor,Inactive,2024-09-21 18:59:25,,,,2025-04-20 12:22:06,CS-465,9465000003527708
9465000003665592,Thouminath Madheena,Thouminath Madheena,Inactive,2024-09-21 17:58:06,,,,2025-04-20 12:21:56,CS-464,9465000003527708
9465000003735418,Bishha,Bishha,Inactive,2024-09-21 15:49:29,,,,2025-04-20 12:21:48,CS-463,9465000003527708
9465000003665282,Bakala Amir,Bakala Amir,Inactive,2024-09-21 15:10:21,,,,2025-04-20 12:21:38,CS-462,9465000003527708
9465000003665225,Al Khairath Super Market,Al Khairath Super Market,Inactive,2024-09-21 14:46:10,,,,2025-04-20 12:21:31,CS-461,9465000003527708
9465000003726685,Tawweenath Muneera,Tawweenath Muneera,Inactive,2024-09-21 14:14:54,,,,2025-04-20 12:21:23,CS-460,9465000003527708
9465000003665112,Al Thaif Super Market,Al Thaif Super Market,Inactive,2024-09-21 13:21:56,,,,2025-04-20 12:21:15,CS-459,9465000003527708
9465000003709386,Riyadh Mini Market,Riyadh Mini Market,Inactive,2024-09-21 12:08:31,,,,2025-04-20 12:21:06,CS-458,9465000003527708
9465000003659083,AL HUDA MINI MARKET AMEER FAVAZ,AL HUDA MINI MARKET AMEER FAVAZ,Inactive,2024-09-20 21:53:13,AL HUDA MINI MARKET AMEER FAVAZ,,,2025-04-20 12:54:53,CS-457,9465000000099019
9465000003648207,Diyar,Diyar,Inactive,2024-09-19 21:30:06,,,,2025-04-20 12:20:58,CS-456,9465000003527708
9465000003649077,Safa Bakala 2,Safa Bakala 2,Inactive,2024-09-19 19:41:37,,,,2025-04-20 12:20:50,CS-455,9465000003527708
9465000003648020,Sanaab Bakala,Sanaab Bakala,Inactive,2024-09-19 19:01:10,,,,2025-04-20 12:20:39,CS-454,9465000003527708
9465000003642990,TAMWEENAT Safa Minimarket,TAMWEENAT Safa Minimarket,Active,2024-09-19 18:47:39,,,,2024-09-21 10:22:43,CS-453,9465000000096828
9465000003646934,Thoumiyath,Thoumiyath,Inactive,2024-09-19 17:44:30,,,,2025-04-20 12:20:30,CS-452,9465000003527708
9465000003646842,Al Sadha,Al Sadha,Inactive,2024-09-19 16:07:23,,,,2025-04-20 12:08:09,CS-451,9465000003527708
9465000003646735,Bakala,Bakala,Active,2024-09-19 15:30:55,,,,2024-09-26 08:41:19,CS-450,9465000003527708
9465000003646326,OFOUQ AL-RAWAHEL EST.,OFOUQ AL-RAWAHEL EST.,Active,2024-09-19 14:11:10,,,,2025-05-26 10:53:08,CS-449,9465000015554301
9465000003640880,Madeena New Bakala,Madeena New Bakala,Inactive,2024-09-19 12:49:06,,,,2025-04-20 12:07:37,CS-448,9465000003527708
9465000003640813,Wadi Safa,Wadi Safa,Inactive,2024-09-19 11:31:43,,,,2025-04-20 12:07:26,CS-447,9465000003527708
9465000003640706,Zaeem Alkaif Faisaliya,Zaeem Alkaif Faisaliya,Inactive,2024-09-19 11:10:48,Zaeem Alkaif Faisaliya,,,2025-04-20 12:54:46,CS-446,9465000000099019
9465000003611812,Ameen Store,Ameen Store,Inactive,2024-09-19 09:12:12,,,,2025-04-20 12:07:17,CS-445,9465000003527708
9465000003611678,Zara Al Hayath Supermarket Rabigh,Zara Al Hayath Supermarket Rabigh,Active,2024-09-18 19:23:01,,,,2025-05-26 11:26:23,CS-444,9465000000096758
9465000003621448,RAMZ BACKERY,RAMZ BACKERY,Active,2024-09-18 16:53:48,,,,2025-05-26 10:52:51,CS-443,9465000015554301
9465000003611194,Usthura Mini Market,Usthura Mini Market,Inactive,2024-09-18 13:47:31,,,,2025-04-20 12:07:06,CS-442,9465000003527708
9465000003611087,Mageer Mini Market,Mageer Mini Market,Inactive,2024-09-18 12:45:05,,,,2025-04-20 12:06:57,CS-441,9465000003527708
9465000003607056,Al Barakah,Al Barakah,Inactive,2024-09-17 18:36:09,,,,2025-04-20 12:06:44,CS-440,9465000003527708
9465000003576840,Abeer Super Market,Abeer Super Market,Inactive,2024-09-17 16:34:12,,,,2025-04-20 12:06:34,CS-439,9465000003527708
9465000003576692,Bahrah,Bahrah,Inactive,2024-09-17 15:12:04,,,,2025-04-20 12:06:24,CS-438,9465000003527708
9465000003593157,Masaabi Mini Market,Masaabi Mini Market,Inactive,2024-09-17 13:16:27,,,,2025-04-20 12:06:16,CS-437,9465000003527708
9465000003593060,SHAJAHAN/SUPER MARKET SARAH,SHAJAHAN/SUPER MARKET SARAH,Active,2024-09-17 12:59:11,,,,2025-05-26 10:52:36,CS-436,9465000015554301
9465000003591348,Bakala Rafa,Bakala Rafa,Inactive,2024-09-17 12:12:44,,,,2025-04-20 12:06:06,CS-435,9465000003527708
9465000003576210,Al Kalij,Al Kalij,Inactive,2024-09-17 11:51:59,,,,2025-04-20 12:05:57,CS-434,9465000003527708
9465000003584126,Rayan Mini Market,Rayan Mini Market,Inactive,2024-09-17 10:15:58,,,,2025-04-20 12:05:46,CS-433,9465000003527708
9465000003573009,SAQR MARKET,SAQR MARKET,Active,2024-09-16 18:12:31,,,,2024-10-05 10:37:38,CS-432,9465000000096828
9465000003570605,Lulu Mini Market,Lulu Mini Market,Inactive,2024-09-16 14:00:02,,,,2025-04-20 12:05:36,CS-431,9465000003527708
9465000003570282,Al Faisal,Al Faisal,Inactive,2024-09-16 12:33:50,,,,2025-04-20 12:05:25,CS-430,9465000003527708
9465000003562830,A,A,Inactive,2024-09-16 09:45:29,,,,2025-04-20 12:05:12,CS-429,9465000003527708
9465000003562645,SHAREEF PATTAMBI,SHAREEF PATTAMBI,Active,2024-09-16 09:20:20,,,,2025-05-26 10:52:21,CS-428,9465000015554301
9465000003562374,Kausar mini market,Kausar mini market,Inactive,2024-09-15 18:59:51,,,,2025-04-20 12:04:10,CS-427,9465000003527708
9465000003556519,Rahma Bakaala,Rahma Bakaala,Inactive,2024-09-15 18:07:08,,,,2025-04-20 12:03:59,CS-426,9465000003527708
9465000003557728,Al Safa,Al Safa,Inactive,2024-09-15 14:40:30,,,,2025-04-20 12:03:49,CS-425,9465000003527708
9465000003556239,Fathima,Fathima,Inactive,2024-09-15 14:03:10,,,,2025-04-20 12:03:39,CS-424,9465000003527708
9465000003556192,Fathoms,Fathoms,Inactive,2024-09-15 13:50:28,,,,2025-04-20 12:03:29,CS-423,9465000003527708
9465000003557516,SHAJAHAN/موينات عهود الحياة للمواد الغذائية,SHAJAHAN/موينات عهود الحياة للمواد الغذائية,Active,2024-09-15 13:06:37,,,,2025-05-26 10:52:07,CS-422,9465000015554301
9465000003510996,Al Amal,Al Amal,Inactive,2024-09-15 10:15:24,,,,2025-04-20 12:03:20,CS-421,9465000003527708
9465000003551120,CRISTIANO,CRISTIANO,Inactive,2024-09-14 17:42:40,,,,2025-04-20 12:03:10,CS-420,9465000003527708
9465000003551059,Shibili sir,Shibili sir,Inactive,2024-09-14 17:36:52,,,,2025-04-20 12:03:01,CS-419,9465000003527708
9465000003537986,Messi 2,Messi 2,Inactive,2024-09-14 17:27:00,,,,2025-04-20 12:02:52,CS-418,9465000003527708
9465000003537927,Lionel messi,Lionel messi,Inactive,2024-09-14 17:23:01,,,,2025-04-20 12:02:40,CS-417,9465000003527708
9465000003537418,SHAJAHAN SMAN,SHAJAHAN SMAN,Active,2024-09-14 13:15:05,,,,2025-05-26 10:51:53,CS-416,9465000015554301
9465000003498296,SHAJAHAN/الرفا,SHAJAHAN/الرفا,Active,2024-09-12 14:07:04,,,,2025-05-26 10:51:39,CS-415,9465000015554301
9465000003482128,SHAJAHAN/تموينات غاية الجديدة للمواد الغذائية,SHAJAHAN/تموينات غاية الجديدة للمواد الغذائية,Active,2024-09-11 20:02:36,,,,2025-05-26 10:51:24,CS-414,9465000015554301
9465000003462927,TOYS CUSTOMER KHAMIES,TOYS CUSTOMER KHAMIES,Active,2024-09-11 17:12:18,,,TOYS CUSTOMER KHAMIES,2025-05-26 11:26:10,CS-413,9465000000096758
9465000003462721,SHAJAHAN/مؤسسة احمد حسين محمد المنهالي,SHAJAHAN/مؤسسة احمد حسين محمد المنهالي,Active,2024-09-11 15:07:54,,,,2025-05-26 10:49:25,CS-412,9465000015554301
9465000003461048,MUDASSIR,MUDASSIR,Active,2024-09-11 12:30:10,MUDASSIR,,,2025-05-26 10:49:07,CS-411,9465000015554301
9465000003380320,ASWAK AL NASEEM/ أسواق النسيم الحديث للموادالغذائية,ASWAK AL NASEEM/ أسواق النسيم الحديث للموادالغذائية,Active,2024-09-10 11:49:13,,,,2025-05-26 10:48:52,CS-410,9465000015554301
9465000003366342,Al SALAM Minimarket,Al SALAM Minimarket,Active,2024-09-09 12:05:13,,,,2024-09-10 11:36:49,CS-409,9465000000096828
9465000003362224,AL BARAKA SUPER MARKET (MUSHRIFA),AL BARAKA SUPER MARKET (MUSHRIFA),Active,2024-09-09 11:40:39,,,,2025-04-29 10:22:04,CS-408,9465000000096828
9465000003356603,ZAKIA Vegetables Market,ZAKIA Vegetables Market,Active,2024-09-08 20:36:44,,,,2025-04-29 10:22:00,CS-407,9465000000096828
9465000003352035,THAMWEENATH RAHMA,THAMWEENATH RAHMA,Active,2024-09-08 10:00:26,,,,2025-05-26 10:48:37,CS-406,9465000015554301
9465000003336703,AL AMEEN SUPER MARKET FAISALIYA,AL AMEEN SUPER MARKET FAISALIYA,Active,2024-09-07 16:36:59,,,,2024-09-21 10:15:14,CS-405,9465000000096828
9465000003319565,BAQALA AHMED AL GHAMDHI,BAQALA AHMED AL GHAMDHI,Active,2024-09-07 10:52:03,,,,2025-05-26 10:34:39,CS-404,9465000015554301
9465000003279255,KHALID,KHALID,Active,2024-09-05 08:57:44,,,,2025-05-26 10:17:11,CS-403,9465000015554301
9465000003276180,MAKKAH STORE RAWDA,MAKKAH STORE RAWDA,Active,2024-09-04 20:20:46,,,,2025-04-29 10:22:05,CS-402,9465000000096828
9465000003272130,Yabu Reef,Yabu Reef,Active,2024-09-04 17:32:49,,,,2024-09-05 14:19:10,CS-401,9465000000096828
9465000003268723,AL HARAMAIN MINI SUPERMARKET,AL HARAMAIN MINI SUPERMARKET,Active,2024-09-04 14:03:44,,,,2024-09-05 14:17:29,CS-400,9465000000096828
9465000003218565,شركة الثقة المتخصصة للتجارة,شركة الثقة المتخصصة للتجارة,Active,2024-09-03 11:41:42,,,,2025-05-26 10:16:55,CS-399,9465000015554301
9465000003197110,ROWAD MARKETING COMPANY LIMITED - PREMIER,ROWAD MARKETING COMPANY LIMITED - PREMIER,Active,2024-09-03 09:39:16,,,,2025-05-31 12:08:50,CS-398,9465000015554301
9465000003191283,SUMAYYAA STORE,SUMAYYAA STORE,Active,2024-09-02 17:32:14,,,,2025-01-25 08:33:33,CS-397,9465000000096828
9465000003193174,Bakala Muhammed,Bakala Muhammed,Active,2024-09-02 17:02:15,,,,2024-09-03 10:11:55,CS-396,9465000000096828
9465000003182231,HOTEL SALAMA RBIGH,HOTEL SALAMA RBIGH,Active,2024-09-02 08:30:04,,,HOTEL SALAMA RBIGH,2025-05-26 11:25:59,CS-395,9465000000096758
9465000003176281,تموينات يزن مقيبل مقبل المحمادي للموادالغذائية,تموينات يزن مقيبل مقبل المحمادي للموادالغذائية,Active,2024-09-01 14:13:53,,,,2025-05-26 10:15:59,CS-394,9465000015554301
9465000003155761,MARHABA BAWADI,MARHABA BAWADI,Active,2024-09-01 14:13:37,,,,2025-05-26 10:15:45,CS-393,9465000015554301
9465000003150436,ZAD MINIMARKET,ZAD MINIMARKET,Active,2024-08-31 14:24:02,,,,2025-04-29 10:21:55,CS-392,9465000000096828
9465000003148206,GHADEER  FROZEN,GHADEER  FROZEN,Active,2024-08-31 10:17:04,,,,2025-05-26 10:15:29,CS-391,9465000015554301
9465000002487504,KHALEEL (GHD),KHALEEL (GHD),Active,2024-08-27 11:49:45,,,,2025-05-26 10:15:08,CS-389,9465000015554301
9465000002224077,MARKET TIME,MARKET TIME,Active,2024-08-26 15:34:04,,,,2024-10-08 09:52:03,CS-388,9465000000096828
9465000002181530,KHAIRATH STORE,KHAIRATH STORE,Active,2024-08-26 15:23:55,,,,2024-08-27 11:44:41,CS-387,9465000000096828
9465000002126891,TENWENNAT NOUR AL BAWADI,TENWENNAT NOUR AL BAWADI,Active,2024-08-25 16:35:37,,,,2025-04-29 10:22:06,CS-386,9465000000096828
9465000002126641,THAMWEENATH AL MARWA,THAMWEENATH AL MARWA,Active,2024-08-25 15:39:27,,,,2024-08-28 10:48:27,CS-385,9465000000096828
9465000002125509,New Customer,New Customer,Active,2024-08-25 14:02:08,,New Customer,,2025-05-26 11:25:46,CS-384,9465000000096758
9465000002126379,مؤسسة معمول حلى وكيف للحلويات /MAMOUL BACKERY,مؤسسة معمول حلى وكيف للحلويات /MAMOUL BACKERY,Active,2024-08-25 13:42:36,,,,2025-05-26 10:14:54,CS-383,9465000015554301
9465000002106266,NIYA SUPER MARKET,NIYA SUPER MARKET,Active,2024-08-24 18:15:49,,,,2025-04-29 10:22:06,CS-382,9465000000096828
9465000002070224,TAMWEENAT SHUROOQ( Rehab),TAMWEENAT SHUROOQ( Rehab),Active,2024-08-22 15:29:07,,,,2024-08-24 17:00:36,CS-381,9465000000096828
9465000002073493,ASIR CASH CUSTOMER,ASIR CASH CUSTOMER,Active,2024-08-22 12:45:02,,,,2025-05-26 11:25:31,CS-380,9465000000096758
9465000002055477,BIN SITHEEN SHOPING CENTER,BIN SITHEEN SHOPING CENTER,Active,2024-08-21 19:25:29,,,,2025-04-29 10:22:02,CS-379,9465000000096828
9465000002051447,JAWHARA GARNATHA,JAWHARA GARNATHA,Active,2024-08-21 17:33:55,,,,2024-09-05 14:17:09,CS-378,9465000000096828
9465000002047403,IBRAHIM PATTAMBI,IBRAHIM PATTAMBI,Active,2024-08-21 12:57:33,IBRAHIM PATTAMBI,,,2025-05-26 10:14:40,CS-377,9465000015554301
9465000002033276,TAMWEENAT BURAJ,TAMWEENAT BURAJ,Active,2024-08-20 20:29:47,,,,2024-08-21 09:37:08,CS-376,9465000000096828
9465000002038409,LANA SUPERMARKET,LANA SUPERMARKET,Active,2024-08-20 19:04:44,,,,2025-04-29 10:22:05,CS-375,9465000000096828
9465000002035455,MURJAN ISLAND TRADING CO. / شركةجزر المرجان للتجارة,MURJAN ISLAND TRADING CO. / شركةجزر المرجان للتجارة,Active,2024-08-20 17:15:49,,,,2025-05-26 10:14:21,CS-374,9465000015554301
9465000002035111,AMMAR,AMMAR,Active,2024-08-20 13:56:37,AMMAR,,,2025-05-26 10:14:05,CS-373,9465000015554301
9465000002035080,اليخت للتسويق /LYKHATH THASWEEK,اليخت للتسويق /LYKHATH THASWEEK,Active,2024-08-20 13:54:10,,,,2024-09-04 10:40:31,CS-372,9465000000096828
9465000001976871,MINI MARKET SALAMAH,MINI MARKET SALAMAH,Active,2024-08-19 17:55:51,,,,2024-08-25 10:19:32,CS-371,9465000000096828
9465000001977863,UNUS,UNUS,Active,2024-08-19 10:14:54,,,,2025-05-26 10:13:50,CS-370,9465000015554301
9465000001977048,MANAF,MANAF,Active,2024-08-19 08:17:02,,,,2025-05-26 10:13:36,CS-368,9465000015554301
9465000001776635,مؤسسة مجاهد نبيل - تموينات الشرقية,مؤسسة مجاهد نبيل - تموينات الشرقية,Active,2024-08-18 13:24:35,,,,2025-05-26 10:13:20,CS-367,9465000015554301
9465000001756690,AL QARNI MINIMARKET,AL QARNI MINIMARKET,Active,2024-08-18 09:50:48,,,,2025-04-29 10:22:01,CS-366,9465000000096828
9465000001725836,HAYATH AL MUSTHALAK CO,HAYATH AL MUSTHALAK CO,Active,2024-08-17 12:30:27,,,,2025-05-26 10:12:51,CS-365,9465000015554301
9465000001256094,BAKALA ABU MUHAMMED/محل خالد صالح بن صلاح القثامي للاسماك,BAKALA ABU MUHAMMED/محل خالد صالح بن صلاح القثامي للاسماك,Active,2024-08-15 13:13:55,,,,2025-05-26 10:12:18,CS-364,9465000015554301
9465000001186601,ALLEN MINIMARKET,ALLEN MINIMARKET,Active,2024-08-14 15:13:06,,,,2024-08-15 11:55:18,CS-363,9465000000096828
9465000001174613,AL BARAKA MINIMARKET BAGALI,AL BARAKA MINIMARKET BAGALI,Active,2024-08-14 14:32:09,,,,2024-11-15 13:28:44,CS-362,9465000000096828
9465000001133724,THAMVEENATHUL AFLAL/تموينات الافضل,THAMVEENATHUL AFLAL/تموينات الافضل,Active,2024-08-13 14:36:40,,,,2024-08-14 22:31:01,CS-361,9465000000096828
9465000001133481,AL FARIS AL WAHAJ MINI MARKET,AL FARIS AL WAHAJ MINI MARKET,Active,2024-08-13 13:38:59,,,,2024-09-01 12:12:08,CS-360,9465000000096828
9465000001118323,LUDE/مؤسسة الوان لود,LUDE/مؤسسة الوان لود,Active,2024-08-13 09:05:02,مؤسسة الوان لود,,,2025-05-26 10:12:01,CS-369,9465000015554301
9465000001115236,MUASASA SAMOO AL HAMA ATHIJARIYA,MUASASA SAMOO AL HAMA ATHIJARIYA,Active,2024-08-12 14:47:08,,,,2025-05-26 10:11:45,CS-359,9465000015554301
9465000001087021,UMMER,UMMER,Active,2024-08-12 10:56:10,,,,2025-05-26 10:11:27,CS-358,9465000015554301
9465000001063988,MADINAH STORE,MADINAH STORE,Active,2024-08-11 22:35:13,,,,2025-04-29 10:21:56,CS-357,9465000000096828
9465000001042378,THAMVEENATHUL ORBIXتموينات اربكس,THAMVEENATHUL ORBIXتموينات اربكس,Active,2024-08-11 16:58:54,,,,2025-04-29 10:22:04,CS-356,9465000000096828
9465000001021915,WAQF SUPERMARKET,WAQF SUPERMARKET,Active,2024-08-11 13:38:13,,,,2025-05-26 10:10:39,CS-355,9465000015554301
